Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,30 lickometer w bins,,8,,4202,529.440,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,529.545,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,529.585,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,529.880,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,529.915,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,530.040,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,530.080,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,530.420,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,530.460,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,530.605,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,530.645,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,530.745,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,530.785,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,531.075,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,531.115,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,531.375,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,531.415,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,532.515,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,532.555,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,533.605,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,533.645,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,533.940,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,533.980,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,534.075,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,534.110,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,534.255,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,534.295,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,534.405,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,534.445,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,534.575,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,534.610,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,534.715,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,534.755,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,534.880,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,534.915,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,535.030,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,535.070,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,535.200,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,535.240,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,535.355,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,535.395,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,537.225,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,537.265,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,537.390,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,537.430,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,537.515,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,537.555,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,537.560,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,537.595,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,537.940,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,537.980,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,538.115,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,538.155,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,538.265,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,538.305,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,538.415,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,538.455,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,538.615,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,538.705,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,538.745,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,539.275,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,539.315,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,539.860,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,539.900,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,540.015,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,540.050,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,540.190,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,540.325,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,540.365,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,541.610,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,541.645,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,541.910,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,541.945,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,542.210,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,542.245,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,542.805,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,542.840,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,542.970,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,543.010,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,543.130,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,543.170,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,543.445,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,543.485,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,543.605,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,543.645,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,543.750,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,543.790,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,543.930,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,543.970,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,544.070,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,544.110,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,544.355,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,544.395,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,544.495,10,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,544.535,10,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,559.295,10,11,0,0,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,577.555,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,577.595,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,577.660,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,577.700,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,577.790,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,577.830,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,577.940,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,577.980,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,578.080,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,578.115,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,578.195,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,578.235,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,578.340,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,578.375,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,578.460,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,578.500,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,578.865,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,578.905,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,578.975,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,579.015,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,579.250,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,579.285,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,579.410,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,579.450,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,579.540,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,579.575,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,579.700,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,579.735,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,582.675,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,582.800,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,582.840,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,582.990,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,583.220,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,583.260,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,583.465,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,588.505,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,588.540,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,588.625,11,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,588.665,11,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,619.295,11,12,0,0,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,635.160,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,635.200,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,635.260,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,635.300,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,635.380,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,635.420,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,635.505,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,635.545,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,635.640,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,635.680,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,635.780,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,635.820,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,635.920,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,635.955,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,636.040,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,636.080,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,636.165,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,636.205,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,636.320,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,636.360,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,636.585,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,637.140,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,637.180,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,637.295,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,637.335,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,637.430,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,637.470,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,637.575,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,637.615,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,637.880,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,637.920,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,638.020,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,638.060,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,638.150,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,638.190,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,638.705,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,638.745,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,638.835,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,638.875,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,638.990,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,639.030,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,639.105,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,639.140,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,639.265,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,639.305,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,639.390,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,639.430,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,639.945,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,639.980,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,640.220,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,640.260,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,640.400,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,640.435,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,640.520,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,640.560,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,640.670,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,640.710,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,640.800,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,640.840,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,640.935,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,640.975,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,642.470,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,642.510,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,642.595,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,642.630,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,643.145,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,643.185,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,643.260,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,643.300,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,643.450,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,643.490,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,643.580,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,643.615,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,643.780,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,643.820,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,643.900,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,643.940,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,644.075,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,644.115,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,644.200,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,644.240,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,645.885,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,645.920,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,646.140,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,646.180,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,646.420,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,646.455,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,646.600,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,646.635,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,646.745,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,646.785,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,647.015,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,647.050,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,647.345,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,647.385,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,647.485,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,647.525,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,647.635,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,647.670,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,647.760,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,647.800,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,647.940,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,647.980,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,648.065,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,648.100,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,648.200,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,648.240,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,648.395,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,648.435,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,648.520,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,648.560,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,648.665,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,648.705,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,648.795,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,648.835,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,672.700,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,672.735,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,672.815,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,672.850,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,672.950,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,672.990,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,673.320,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,673.360,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,673.475,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,673.515,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,673.975,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,674.015,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,674.095,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,674.130,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,674.260,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,674.300,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,674.370,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,674.405,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,674.550,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,674.590,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,674.675,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,674.715,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,674.815,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,674.850,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,674.990,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,676.885,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,676.925,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,677.045,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,677.085,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,677.175,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,677.215,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,677.350,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,677.390,12,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,677.475,12,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,677.515,12,0,0,0,0,0,0,1,0,0,0
